RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_InternalRespNum,sys_CBCVersion_CBC,pastbuyer,futurebuyer,primarybuyer,quota,CarMake,CarModel,VehicleOwnership,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,CBCFIX1,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,parkingHomeGarage,parkingHomeStructure,parkingHomeDriveway,parkingHomeStreet,parkingHomeOther,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,slowchargingaccess_6,slowchargingaccess_7,slowchargingaccess_8,slowchargingaccess_9,fastchargingaccess,brandrank1,brankrank2,brandrank3,maintenance,income,sex,householdsize,YOB,zipcode,education,children,marriage,enthusiast,SUVbuyer,shanghai,shenzhen,chengdu,usa,mturk
676,2012-8-10 08:44,2012-8-10 08:54,600,826335,905,1,2,1,3,1,NA,1,10,16,2,NA,5,NA,2,3,3,5,5,4,5,4,4,5,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,7,19,2,5,1,1,51,NA,8,1,1,0,0,0,0,1,0,0
677,2012-8-9 02:50,2012-8-9 03:07,1005,909054,514,3,2,1,3,11,伊兰特,2,3,4,2,NA,7,NA,2,3,4,5,5,3,4,3,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,20,19,10,1,9,1,3,38,610000,2,2,2,0,0,0,0,1,0,0
678,2012-8-11 05:44,2012-8-11 05:54,603,1018378,152,1,2,1,3,1,NA,1,10,16,2,NA,4,NA,2,3,5,5,5,4,4,4,4,4,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,23,2,20,2,3,2,4,50,NA,4,1,1,0,0,0,0,1,0,0
679,2012-8-11 06:07,2012-8-11 06:18,669,1086910,376,3,2,1,3,6,乐驰,2,2,15,2,NA,5,NA,2,4,5,5,5,5,5,4,4,4,NA,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,16,12,16,3,1,2,3,30,NA,4,2,2,0,0,0,0,1,0,0
680,2012-8-11 03:08,2012-8-11 03:20,741,1090527,205,1,2,1,3,1,NA,1,9,15,2,NA,5,NA,2,4,3,5,5,5,3,3,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,11,10,3,5,5,1,4,51,610000,2,1,1,0,0,0,0,1,0,0
681,2012-8-9 09:35,2012-8-9 09:44,562,1111785,414,1,2,1,3,1,NA,1,10,16,1,4,NA,NA,2,3,3,5,5,5,3,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,14,2,1,2,5,38,610000,5,2,2,0,0,0,0,1,0,0
682,2012-8-9 05:17,2012-8-9 05:27,626,1136216,361,1,2,3,4,1,NA,1,10,16,2,NA,6,NA,2,4,3,5,5,3,5,4,4,3,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,16,3,20,1,13,2,4,40,610000,2,3,2,0,0,0,0,1,0,0
683,2012-8-10 05:21,2012-8-10 05:33,732,1137871,297,1,2,1,3,1,NA,1,10,16,1,4,NA,NA,2,4,3,5,5,4,4,4,4,3,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,19,10,3,5,7,2,3,38,NA,5,2,2,0,0,0,0,1,0,0
684,2012-8-11 08:53,2012-8-11 09:04,647,1165850,800,1,3,3,6,1,NA,1,4,4,2,NA,2,NA,2,3,4,4,4,3,3,4,3,4,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,16,13,20,5,7,2,2,51,NA,5,1,6,0,0,0,0,1,0,0
685,2012-8-11 09:09,2012-8-11 09:19,564,1207004,459,1,3,3,6,1,NA,1,3,1,2,NA,7,NA,2,2,3,5,5,4,4,3,2,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8,9,7,5,5,1,3,53,NA,3,1,1,0,0,0,0,1,0,0
686,2012-8-11 04:48,2012-8-11 04:57,554,1231762,643,1,2,1,3,1,NA,1,5,5,2,NA,4,NA,2,3,4,4,5,4,5,3,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,8,5,1,7,1,3,33,NA,4,2,2,0,0,0,0,1,0,0
687,2012-8-10 08:21,2012-8-10 08:31,568,1251603,85,1,3,1,5,1,NA,1,4,5,2,NA,2,NA,2,4,3,5,5,4,4,4,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,14,22,18,1,6,1,3,51,NA,2,1,1,0,0,0,0,1,0,0
688,2012-8-11 02:34,2012-8-11 02:44,634,1326971,938,3,3,1,5,49,瑞风,3,10,16,3,NA,NA,3,2,3,4,5,5,5,5,4,3,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,1,11,1,19,2,5,49,NA,2,1,1,0,0,0,0,1,0,0
689,2012-8-9 02:25,2012-8-9 02:40,947,1338745,109,1,2,3,4,1,NA,1,1,2,2,NA,7,NA,2,4,4,5,5,4,5,3,3,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,21,44,10,1,2,2,2,45,610000,2,1,1,0,0,0,0,1,0,0
690,2012-8-9 08:09,2012-8-9 08:20,608,1345996,793,1,3,3,6,1,NA,1,8,14,1,8,NA,NA,2,4,3,4,5,2,4,4,4,5,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,5,7,20,2,8,1,5,45,610000,2,2,2,0,0,0,0,1,0,0
691,2012-8-10 08:58,2012-8-10 09:08,558,1396720,547,1,3,1,5,1,NA,1,10,16,2,NA,4,NA,2,3,3,5,4,3,4,3,4,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,19,9,2,5,19,2,2,45,NA,4,1,1,0,0,0,0,1,0,0
692,2012-8-10 03:51,2012-8-10 04:00,507,1431170,658,1,3,3,6,1,NA,1,1,3,2,NA,5,NA,2,4,2,5,5,2,3,4,4,3,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,9,5,20,5,6,1,1,37,NA,2,1,1,0,0,0,0,1,0,0
693,2012-8-10 09:36,2012-8-10 09:47,643,1514733,881,3,2,1,3,6,乐驰,2,3,5,1,4,NA,NA,2,4,3,5,5,4,3,3,4,3,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,12,6,3,10,2,5,49,610000,4,1,1,0,0,0,0,1,0,0
694,2012-8-10 08:33,2012-8-10 08:43,589,1627513,237,1,2,3,4,1,NA,1,3,3,2,NA,7,NA,2,4,3,4,4,3,2,4,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,20,19,16,1,19,1,3,31,NA,5,2,2,0,0,0,0,1,0,0
695,2012-8-10 03:35,2012-8-10 03:46,696,1646346,183,1,3,1,5,1,NA,1,4,5,2,NA,1,NA,2,2,3,5,5,3,1,3,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,20,25,26,5,2,1,3,51,610000,1,1,1,0,0,0,0,1,0,0
696,2012-8-10 06:18,2012-8-10 06:29,672,1653461,22,1,3,1,5,1,NA,1,2,15,1,1,NA,NA,2,4,3,4,4,3,3,3,3,3,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,13,33,8,5,2,1,5,42,610000,4,2,2,0,0,0,0,1,0,0
697,2012-8-9 03:30,2012-8-9 03:44,855,1656679,571,1,3,1,5,1,NA,1,10,16,2,NA,4,NA,2,3,4,5,5,4,3,5,4,4,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,14,19,9,2,6,2,1,46,610000,2,1,1,0,0,0,0,1,0,0
698,2012-8-11 08:23,2012-8-11 08:32,545,1667187,85,1,3,1,5,1,NA,1,9,15,1,7,NA,NA,2,3,2,4,4,3,4,4,4,5,4,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,18,44,2,5,19,2,3,45,NA,4,1,1,0,0,0,0,1,0,0
699,2012-8-10 08:03,2012-8-10 08:17,828,542287,150,1,3,1,5,1,NA,1,9,15,3,NA,NA,3,2,5,5,5,5,5,5,4,4,5,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,15,20,5,7,1,4,49,610041,4,1,1,0,0,0,0,1,0,0
700,2012-8-10 06:51,2012-8-10 07:01,585,577378,722,1,3,1,5,1,NA,1,9,15,2,NA,5,NA,2,3,4,5,5,5,4,1,4,4,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,20,15,1,7,1,3,45,NA,5,1,1,0,0,0,0,1,0,0
701,2012-8-10 05:53,2012-8-10 06:04,695,699694,159,2,2,1,1,20,凯美瑞,3,8,14,2,NA,7,NA,2,4,2,5,5,5,2,4,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,15,27,9,2,14,1,3,40,NA,2,2,2,0,0,0,0,1,0,0
702,2012-8-10 06:30,2012-8-10 06:37,471,918249,344,1,3,1,5,1,NA,1,9,15,2,NA,5,NA,2,2,4,5,NA,2,2,2,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,10,9,3,4,1,3,50,NA,2,1,1,0,0,0,0,1,0,0
703,2012-8-10 02:55,2012-8-10 03:08,778,1019231,515,1,3,1,5,1,NA,1,9,15,2,NA,8,NA,2,5,3,5,5,3,4,3,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,14,2,19,1,8,48,NA,3,7,1,0,0,0,0,1,0,0
704,2012-8-10 03:40,2012-8-10 03:51,608,1043851,601,1,3,1,5,1,NA,1,9,15,2,NA,7,NA,2,4,2,5,5,4,5,4,4,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,10,9,1,5,2,3,34,610041,5,2,2,0,0,0,0,1,0,0
705,2012-8-9 08:53,2012-8-9 09:05,693,1047658,570,2,1,1,1,28,马自达2,2,4,4,1,4,NA,NA,2,4,2,5,5,3,3,3,5,5,5,1,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,20,13,3,3,8,1,2,46,NA,5,1,1,0,0,0,0,1,0,0
706,2012-8-10 09:30,2012-8-10 09:42,707,1058104,42,1,3,3,6,1,NA,1,9,15,2,NA,1,NA,2,3,4,5,5,4,4,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,21,15,11,1,3,2,3,47,NA,5,1,1,0,0,0,0,1,0,0
707,2012-8-10 08:29,2012-8-10 08:38,559,1059745,963,1,3,3,6,1,NA,1,9,15,2,NA,4,NA,2,4,3,5,5,2,4,3,4,5,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,7,11,20,1,6,2,3,30,610041,3,2,2,0,0,0,0,1,0,0
708,2012-8-10 09:43,2012-8-10 09:55,694,1096016,137,1,3,1,5,1,NA,2,10,16,2,NA,5,NA,2,4,3,4,5,2,5,5,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,21,56,3,12,1,3,48,NA,5,1,1,0,0,0,0,1,0,0
709,2012-8-10 03:25,2012-8-10 03:36,641,1097494,945,2,3,1,1,11,伊兰特,3,6,10,2,NA,7,NA,2,4,5,5,5,5,5,4,4,4,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,66,19,9,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0
710,2012-8-9 08:02,2012-8-9 08:12,579,1251503,15,1,3,3,6,1,NA,1,9,15,2,NA,1,NA,2,3,4,5,5,5,4,4,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,20,57,5,4,2,3,38,NA,2,2,2,0,0,0,0,1,0,0
711,2012-8-10 08:51,2012-8-10 09:06,846,1489848,600,1,3,3,6,1,NA,2,10,16,2,NA,7,NA,2,5,3,5,5,3,4,5,4,4,3,0,0,0,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,5,21,19,1,12,1,3,50,610041,5,1,1,0,0,0,0,1,0,0
712,2012-8-10 03:59,2012-8-10 04:10,714,1565153,411,1,3,1,5,1,NA,1,9,15,2,NA,7,NA,2,4,3,4,5,4,4,4,3,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,1,5,1,19,1,4,48,610041,5,1,1,0,0,0,0,1,0,0
713,2012-8-10 05:28,2012-8-10 05:38,588,1584227,295,2,3,1,1,21,朗逸,4,6,7,3,NA,NA,7,2,4,5,5,5,4,5,4,3,4,4,1,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,20,16,5,13,1,3,30,610030,2,2,2,0,0,0,0,1,0,0
714,2012-8-9 08:03,2012-8-9 08:17,823,713868,773,1,3,1,5,1,NA,1,10,16,2,NA,6,NA,2,4,5,5,5,4,3,2,3,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,19,20,5,14,1,5,41,NA,4,1,2,0,1,0,0,1,0,0
715,2012-8-9 06:13,2012-8-9 06:23,589,813598,302,1,2,1,3,1,NA,1,10,16,2,NA,1,NA,2,3,4,5,5,4,4,4,4,4,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,2,9,4,19,1,4,47,NA,8,1,1,0,1,0,0,1,0,0
716,2012-8-10 10:06,2012-8-10 10:14,473,953743,210,1,2,3,4,1,NA,2,10,16,2,NA,7,NA,2,2,4,4,5,5,4,5,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,6,13,5,19,2,3,54,NA,5,1,1,0,1,0,0,1,0,0
717,2012-8-9 04:23,2012-8-9 04:34,661,482074,622,1,3,1,5,NA,NA,1,9,15,3,NA,NA,8,2,3,4,5,5,3,4,3,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,20,4,21,5,19,1,4,47,NA,8,1,1,0,1,0,0,1,0,0
718,2012-8-10 10:10,2012-8-10 10:20,585,511429,852,1,2,3,4,1,NA,2,9,15,2,NA,6,NA,2,1,1,5,5,5,3,3,4,5,5,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,2,23,5,19,2,8,49,NA,8,1,1,0,1,0,0,1,0,0
719,2012-8-10 03:59,2012-8-10 04:13,840,587498,957,3,2,3,4,67,长安铃木雨燕,3,2,2,1,3,NA,NA,2,4,5,5,5,3,4,4,4,5,3,1,2,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,20,3,19,5,3,1,3,47,610031,2,1,2,0,1,0,0,1,0,0
720,2012-8-11 04:02,2012-8-11 04:11,501,819495,262,2,3,1,1,19,天语,2,7,12,1,2,NA,NA,2,5,2,4,5,2,5,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,2,20,2,6,1,5,48,610000,5,1,1,0,1,0,0,1,0,0
721,2012-8-10 03:05,2012-8-10 03:17,694,865184,418,1,3,1,5,NA,NA,2,9,15,2,NA,2,NA,2,3,4,5,5,3,5,4,3,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,9,5,66,2,18,1,3,49,610000,2,2,1,0,1,0,0,1,0,0
722,2012-8-10 09:56,2012-8-10 10:09,782,900702,298,2,3,1,1,31,瑞虎,3,2,2,2,NA,8,NA,2,5,5,5,5,5,5,3,5,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,14,30,4,6,1,3,29,610041,5,2,2,0,1,0,0,1,0,0
723,2012-8-10 08:59,2012-8-10 09:09,602,1003874,530,1,3,3,6,NA,NA,1,9,15,3,NA,NA,1,2,4,3,5,5,4,4,2,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,7,34,3,19,1,3,51,NA,2,1,1,0,1,0,0,1,0,0
724,2012-8-10 03:42,2012-8-10 03:50,495,1053156,501,3,3,1,5,31,a3,2,3,4,1,2,NA,NA,2,3,4,4,5,4,3,4,4,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,17,10,9,3,6,2,5,38,NA,5,2,2,0,1,0,0,1,0,0
725,2012-8-10 09:42,2012-8-10 09:54,703,1212365,293,1,3,1,5,NA,NA,2,9,15,3,NA,NA,4,2,4,2,4,4,1,5,3,3,5,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,21,15,1,19,1,3,51,610041,2,1,1,0,1,0,0,1,0,0
726,2012-8-10 08:29,2012-8-10 08:38,544,1444423,638,1,2,3,4,NA,NA,1,9,15,1,3,NA,NA,2,4,5,5,5,4,5,3,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,22,20,2,11,1,2,47,NA,5,1,1,0,1,0,0,1,0,0
727,2012-8-11 05:50,2012-8-11 05:58,500,1537954,984,1,2,3,4,NA,NA,1,9,15,2,NA,5,NA,2,4,5,5,5,4,5,3,3,5,5,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,22,19,20,2,10,1,2,47,NA,5,1,1,0,1,0,0,1,0,0
728,2012-8-11 08:52,2012-8-11 09:05,782,1620659,579,3,3,1,5,6,赛欧,2,3,5,2,NA,8,NA,2,3,3,5,5,4,4,4,4,4,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,5,20,3,6,1,3,38,NA,4,2,2,0,1,0,0,1,0,0
729,2012-8-9 06:24,2012-8-9 06:32,485,1623252,933,1,3,1,5,NA,NA,1,9,15,2,NA,2,NA,2,4,4,5,5,3,5,4,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,4,13,3,2,2,1,45,NA,5,1,1,0,1,0,0,1,0,0
730,2012-8-9 06:06,2012-8-9 06:17,667,1667927,615,3,3,1,5,10,飞度,2,6,6,1,2,NA,NA,2,5,5,5,5,2,3,2,3,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,19,1,5,8,1,2,36,610041,4,1,2,0,1,0,0,1,0,0
731,2012-8-11 07:56,2012-8-11 08:04,466,1110193,521,1,3,3,6,NA,NA,1,10,16,1,6,NA,NA,2,4,3,5,NA,4,4,2,3,5,5,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,34,12,1,11,1,5,50,NA,1,1,1,0,1,0,0,1,0,0
732,2012-8-11 05:21,2012-8-11 05:31,641,541486,828,2,3,1,1,19,北斗星,2,5,10,2,NA,3,NA,2,2,4,4,5,3,4,4,4,5,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11,16,15,1,6,1,3,44,NA,4,2,2,0,1,0,0,1,0,0
733,2012-8-11 02:51,2012-8-11 03:01,592,650147,992,1,3,3,6,1,NA,1,10,16,2,NA,6,NA,2,3,4,4,5,4,4,3,4,4,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,21,4,10,3,7,2,2,47,610000,5,1,1,0,1,0,0,1,0,0
734,2012-8-10 06:45,2012-8-10 06:54,552,830430,83,3,3,1,5,16,蓝瑟,2,5,9,1,7,NA,NA,2,4,1,5,5,5,1,1,5,5,5,1,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,9,15,5,10,1,2,42,610000,5,1,2,0,1,0,0,1,0,0
735,2012-8-11 07:49,2012-8-11 07:59,600,1000508,882,3,2,1,3,21,波罗,2,8,2,1,3,NA,NA,2,4,3,5,5,5,5,3,5,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,NA,20,13,12,4,4,1,5,34,610041,2,2,6,0,1,0,0,1,0,0
736,2012-8-11 06:48,2012-8-11 06:58,606,1323164,969,3,3,1,5,27,中华,2,5,10,3,NA,NA,1,2,2,4,5,5,3,5,1,2,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20,14,1,2,7,1,2,43,610000,5,1,2,0,1,0,0,1,0,0
737,2012-8-11 06:24,2012-8-11 06:32,522,1433138,817,2,3,1,1,10,雅阁,2,8,10,2,NA,6,NA,2,2,2,4,5,5,4,4,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,19,9,20,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0
738,2012-8-9 04:57,2012-8-9 05:09,730,1653513,64,1,3,1,5,21,斯柯达,2,7,14,2,NA,2,NA,2,4,5,5,5,5,4,3,4,5,4,1,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,17,20,4,1,6,1,1,46,610000,5,1,1,0,1,0,0,1,0,0
739,2012-8-10 09:58,2012-8-10 10:07,549,1429180,737,1,3,1,5,1,NA,1,9,15,2,NA,3,NA,2,2,2,5,5,4,2,2,2,3,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,15,9,37,1,9,1,3,50,NA,1,1,1,0,1,0,0,1,0,0
740,2012-8-10 08:40,2012-8-10 08:50,585,1435128,738,1,3,3,6,1,NA,2,9,15,3,NA,NA,1,2,4,3,4,5,2,4,3,4,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,10,20,1,7,1,4,47,NA,3,1,1,0,1,0,0,1,0,0
741,9/14/12 23:21,9/14/12 23:33,742,13,4,2,2,3,2,11,Sonata,4,5,10,2,NA,8,NA,2,4,4,4,5,3,4,4,3,4,4,1,2,0,0,0,1,2,3,0,0,2,1,3,5,1,1,0,3,4,0,0,0,0,0,1,1,1,1,5,12,1,7,52,2726,3,1,1,0,0,0,0,0,1,1
742,9/14/12 23:41,9/14/12 23:50,544,15,6,3,2,1,3,6,Blazer,4,1,2,2,NA,5,NA,2,5,2,4,3,1,5,4,2,3,3,1,0,0,0,0,1,2,3,4,0,1,1,6,3,1,1,0,3,0,0,0,0,0,0,3,5,6,19,3,6,1,6,45,86314,3,1,1,0,0,0,0,0,1,1
743,9/14/12 22:48,9/14/12 22:57,537,11,2,3,2,1,3,10,Accord,2,5,4,2,NA,4,NA,2,5,3,4,2,1,2,1,1,4,3,1,0,0,0,0,1,2,3,4,0,3,1,5,5,1,1,0,3,0,0,6,7,0,9,3,10,6,8,4,5,1,2,34,45245,2,1,1,0,0,0,0,0,1,1
744,9/14/12 23:28,9/14/12 23:41,726,14,5,3,3,3,6,10,Odyssey,3,9,9,2,NA,8,NA,2,5,4,4,4,1,3,2,3,4,5,1,0,0,0,0,1,2,3,4,0,3,7,3,4,7,1,0,3,0,0,6,0,0,0,3,19,23,21,1,11,1,5,25,90802,6,4,2,0,0,0,0,0,1,1
745,9/15/12 14:14,9/15/12 14:35,1259,28,19,3,2,1,3,21,Corolla,2,8,6,2,NA,1,NA,2,5,4,5,5,2,5,5,4,5,5,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,3,21,10,6,1,5,1,1,40,33010,5,1,1,0,0,0,0,0,1,1
746,9/17/12 8:29,9/17/12 8:39,600,492,119,3,2,1,3,8,FREESTYLE,2,9,9,2,NA,8,NA,2,5,5,5,5,4,5,5,4,4,4,1,2,0,0,0,1,2,3,0,0,3,1,6,3,1,1,0,3,0,0,0,0,0,0,3,3,15,4,1,8,2,3,34,54729,5,3,5,0,0,0,0,0,1,1
747,9/17/12 12:18,9/17/12 12:26,534,514,131,1,2,1,3,22,Jetta,2,4,2,1,6,NA,NA,2,5,2,4,3,1,2,2,2,5,4,1,0,0,0,0,1,2,3,4,0,1,1,3,2,1,0,0,3,0,0,0,0,0,0,3,22,3,2,3,6,1,1,44,10010,5,1,1,0,0,0,0,0,1,1
748,9/17/12 2:32,9/17/12 2:38,362,410,57,3,3,1,5,21,corolla,3,4,2,1,1,NA,NA,2,5,2,4,3,2,4,4,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,2,1,2,1,0,0,0,0,0,0,0,0,2,15,3,2,1,9,1,NA,49,30005,2,NA,1,0,0,0,0,0,1,1
749,9/16/12 4:34,9/16/12 4:57,1385,378,35,3,2,1,3,7,Dakota,4,8,8,1,6,NA,NA,2,4,3,4,4,1,4,4,2,3,2,1,2,3,0,0,1,2,3,4,0,3,1,6,6,5,1,0,3,0,5,0,0,0,0,2,7,2,8,4,9,1,2,44,53919,2,1,2,0,0,0,0,0,1,1
750,9/17/12 3:04,9/17/12 3:15,622,419,66,2,3,1,1,10,Element,2,1,1,1,6,NA,NA,2,5,4,5,5,1,4,3,4,5,5,1,2,0,0,0,1,2,3,4,0,1,1,1,1,3,0,0,0,0,5,0,0,0,0,3,10,21,11,5,4,2,2,37,85704,5,1,2,0,0,0,0,0,1,1
751,9/17/12 12:52,9/17/12 13:02,591,520,137,3,3,3,6,7,PT Cruiser,4,6,2,2,NA,8,NA,2,3,3,4,4,2,4,2,2,5,3,1,2,0,0,0,1,2,0,0,0,3,1,6,1,1,1,0,3,0,0,0,0,0,0,2,3,14,19,5,11,1,3,39,29461,4,1,1,0,0,0,0,0,1,1
752,9/17/12 4:30,9/17/12 4:39,553,463,100,2,3,1,1,8,Taurus LX,4,3,4,1,8,NA,NA,2,4,2,4,5,4,3,3,2,4,4,0,0,0,0,5,0,2,0,4,0,1,1,5,1,1,0,0,3,0,0,0,0,0,0,3,17,16,21,4,5,1,5,49,16342,2,1,1,0,0,0,0,0,1,1
